file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes,amplitude_resolution,drop_out,absolute_limits,skweness_kurtosis,skweness_kurtosis,discontinuities,discontinuities,timelag,timelag,attack_angle,non_steady_wind,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect,t_out,t_in,aux_in,delta_p,chopper,detector,pll,sync,mean_value,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2,co2,h2o,h2o,cell_t,int_t_2,co2_signal_strength_7200,h2o_signal_strength_7200,flowrate
2013-07-27T163000_AIU-0690.ghg,2013-07-27,17:00,208.708,T,35458,35458,7.35460521309944104E-002,1,5.50302279290853028E-003,4.8555815601097532,2,0.81654131335864610,3.2543277206795325,6,-9999.0,1.1254269157406409,6,0.74858181070126839,7.33380507683039778E-002,6,-9999.0,-0.20649497371173561,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.27222347375299899E-011,8.84666739720329409E-013,15.355373322076145,375.20935392353499,380.77181660420024,0.10000000000000001,F,597.84559973726914,14.608388641450491,14.824957380457148,0.25000000000000000,T,290.36823755841249,289.02740768807143,98797.476409480048,1.1843480751996611,1013.4142451691102,2.44350525417772295E-002,1.07731778918516499E-002,1436.9616091052212,1797.8588559682303,9.09629366352917267E-003,79.926274764842475,360.89724686300906,285.53924468970865,-1.1529297195828740,-0.90280570024914142,-3.14233393105242953E-002,1.4646817049971170,-3.55246362778670538E-014,1.47975788415789532E-015,1.4646817049971170,5.2497718677837151,321.93715426070492,218.06284573929511,-1.2293202396796863,-9999.0,0.24691971138093080,0.47879604884423277,-275.04585678731871,-5.06570073904941565E-003,1.4920382877406904,1.63839694503976480E-002,kljun_04,30.091766593571414,-4.5665416753529842,10.329529703399235,25.721989488690767,39.227656930270463,55.017346609761702,82.426010694594339,7.22089250567757440E-002,1.0185174765192435,4.9549278333853568,1.0183476895748338,2.6884365613629209,1.1928862155516462,0.94344867185860726,1.1928862155516462,6.05853847391339892E-002,1.1928862155516462,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00001099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,24,19,3,28,4,0,0,0,0,0,0,0,0,0,0,73,0.45966246211999939,0.40363166751766660,9.42979680507995133E-002,9.21677075916323835E-003,1.01276626612181054E-002,26.010432518465706,4.12829734491680991E-003,9.43448671858607211E-004,6.05853847391339892E-002,382.09672505459764,387.86758136964437,14.876536558320920,15.101252694434404,290.05884944767956,310.86327194531464,67.116945149780307,81.845523695553339,3.13696652089657309E-004
2013-07-27T170000_AIU-0690.ghg,2013-07-27,17:30,208.729,T,36000,36000,5.51973042387499460E-002,1,4.92630852531914486E-003,-5.1984653351002468,4,0.56204638611060354,2.3290777127882998,2,-9999.0,4.0700661503601028,6,1.5967398859830213,5.24812888412336601E-002,2,-9999.0,-0.10629274046718021,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.07587711621882699E-010,4.38873858468680128E-012,15.410515313546711,376.49801033428008,382.37052534857003,0.29999999999999999,F,628.62869882542589,15.358179108958636,15.597731868691513,0.25000000000000000,T,290.32275929896036,288.91360450729081,98797.414404296869,1.1844819991628697,1013.8301629577168,2.44312407907162667E-002,1.13278893469245800E-002,1510.3524476656671,1784.7429556008399,9.56358083527697640E-003,84.625768821550082,274.39050793517282,286.29961521184640,-0.80450600169350095,-1.1915863925868178,-5.44126884741067129E-002,1.4387733589506575,-5.92722968665092157E-014,6.98144801993136776E-015,1.4387733589506575,5.5478552887707488,304.02546681515548,235.97453318484452,-2.1673747495554192,-9999.0,0.21435574547374525,0.55982650982336601,168.09920704776988,8.28855783718275736E-003,-2.2319844917827174,-2.01951159353462306E-002,kljun_04,26.493428404315139,-4.0204799726557630,9.0943366450847698,22.646184125353358,34.536859679523779,48.438436768697478,72.569604918345647,5.44250356546472844E-002,1.0141895834300059,-5.0303106129256054,1.0153578319506025,1.8712940105453777,1.2256091791682242,3.3208515565478280,1.2256091791682242,4.21660131540784952E-002,1.2256091791682242,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00001099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,42,25,2,2,0,0,0,0,0,0,0,0,0,0,0,73,0.46095433762377941,0.56098961275399351,9.77090692689590173E-002,6.78354669290635350E-003,4.42423063763999341E-002,38.452397505854591,-4.18891096716626690E-003,3.32085155654782789E-003,4.21660131540784952E-002,382.39581802438119,388.45526468282549,15.598671846459983,15.845878387553975,289.26087450790396,309.98402457767082,66.943498677253729,81.684574818717095,3.12991679872437738E-004
2013-07-27T173000_AIU-0690.ghg,2013-07-27,18:00,208.749,T,35488,35488,5.50164273357898470E-002,1,5.09662976216706306E-003,-7.2833631181594107,1,0.63326038543207341,0.26411828730071102,6,-9999.0,1.8995123802021245,4,0.83398568588146516,5.94981719732285731E-003,6,-9999.0,-0.25815902882315411,0.0000000000000000,-0.0000000000000000,0.0000000000000000,2.28262924769363069E-011,9.40770531477041431E-013,15.395027922234789,375.68643547088203,381.59492447802063,0.20000000000000001,F,634.49588298837989,15.483667701347798,15.727182163851438,0.25000000000000000,T,290.05685990989690,288.63753851102052,98820.745864469151,1.1858393028246066,1013.8951158139472,2.44031019215161168E-002,1.14336160073525168E-002,1522.9917705079442,1753.4419954814869,9.64179208777972419E-003,86.857265562967086,230.45022497354259,286.42727210822409,-0.72638471233415036,-1.3154374624663820,-6.95715831790555406E-002,1.5042774588349288,8.02425946066252331E-015,1.48270549376325997E-015,1.5042774588349288,5.0562392555709694,298.90748467075855,241.09251532924148,-2.6508278058686243,-9999.0,0.21387731575331148,0.51100272929248658,119.20057005965583,1.16887024894486730E-002,-27.576140950312013,-2.83235943949405843E-002,kljun_04,26.659720898215063,-4.0457155001656240,9.1514194770232109,22.788328448015218,34.753638740350965,48.742472483817252,73.025105822156135,5.42444474936583099E-002,1.0142314997718760,-7.1944953447409166,1.0155304931314231,0.21123623378290621,1.2310772143278508,1.5429677018587571,1.2310772143278508,4.75853826444172685E-003,1.2310772143278508,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00001099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,49,36,3,9,3,0,0,0,0,0,0,0,0,0,0,73,0.43241497792427985,0.49382687749301107,9.57636031676821486E-002,7.83410988220818554E-003,1.14346596791497276E-002,21.433569956326128,-5.98386055914354627E-003,1.54296770185875700E-003,4.75853826444172685E-003,381.34239763972215,387.43192380531627,15.716768986900039,15.967755375903458,288.81867816192380,309.37120988930099,66.816735305691552,81.556452806088402,3.12408234417739636E-004
2013-07-27T180000_AIU-0690.ghg,2013-07-27,18:30,208.770,T,35505,35505,9.40816557005156595E-002,1,7.42395082577552989E-003,2.9203833646696546,4,1.0986494301896270,7.3674091181369166,4,2.3636562282126286,0.11743659011208470,8,0.63737084859597271,0.16598356005321183,4,5.32518378183797145E-002,0.10099376848515339,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-3.90373311404466721E-011,-1.53723089636957095E-012,15.850185431492791,386.83939643263545,392.82333269265513,0.20000000000000001,F,624.15626393148932,15.233148751633635,15.468787086327005,0.25000000000000000,T,290.14242351463758,288.74556352206827,98838.217585551334,1.1857161762535438,1013.7572730128221,2.44059855390728019E-002,1.12472960687549691E-002,1498.7352771217056,1765.6528125034124,9.48565625906577954E-003,84.882784798260516,266.91753538170667,286.18145066079148,-1.2863966162916056,-1.0987976330430738,-4.20563420982134270E-002,1.6923183000541375,-2.90272593263412158E-014,-2.46289428657933906E-015,1.6923183000541375,6.3836705389691026,319.49713813908505,220.50286186091498,-1.4240223021106655,-9999.0,0.27925342879458465,0.70429640959808326,-661.77171878863180,-2.10540879950328694E-003,0.39639218045870733,8.70014766489921737E-003,kljun_04,29.897286301756598,-4.5370285407603186,10.262770912592448,25.555750660330091,38.974132227980625,54.661774610016458,81.893299045274276,9.24650850284089720E-002,1.0174830388314682,3.2542603229854601,1.0177608741790258,6.0606662529833706,1.1971789854098145,9.80944299418053806E-002,1.1971789854098145,0.13654338246101519,1.1971789854098145,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00001099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,25,45,11,28,3,0,0,0,0,0,0,0,0,0,0,73,0.73467741402367770,0.55133314422365232,0.12258226094883665,1.30749398807603317E-002,1.45404669906078893E-002,38.746663905101656,2.70730735647199423E-003,9.80944299418053833E-005,0.13654338246101519,393.28948551114678,399.47649710568118,15.487205603451811,15.730867302102119,289.35297734494651,309.82826989596526,66.942433214852400,81.680775304895576,3.12189097065758577E-004
2013-07-27T183000_AIU-0690.ghg,2013-07-27,19:00,208.791,T,35494,35494,7.15700179729445440E-002,1,6.05523669526428308E-003,-1.2856889624532328,4,0.41429711955505871,2.0932931042112544,1,1.0369553579304989,-0.60187542370876279,7,-9999.0,4.71564017963243196E-002,1,2.33598837186476602E-002,-8.88056285289573200E-002,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-1.43724504547093497E-011,-5.63436670018711858E-013,15.751463496744366,384.20937401148990,390.08482627830313,0.25000000000000000,T,617.49749414644384,15.061986191232654,15.292318887142724,0.25000000000000000,T,290.03131847281645,288.65062152720844,98857.101210327804,1.1864086449359232,1013.6599940959827,2.43919794558074728E-002,1.11273050351725425E-002,1482.2593621239855,1754.9564294345482,9.37898175529015832E-003,84.461319794792487,272.69706731056266,286.01247611666935,-1.3564266578557542,-0.95213718042275652,-2.58374247070719404E-002,1.6574456434528677,-2.49290036720282800E-014,-9.12451751399478439E-016,1.6574456434528677,5.6977013880771237,324.93324833926187,215.06675166073811,-0.89320295883394285,-9999.0,0.24395991888247590,0.52907552190130147,1002.3453535927666,1.39003986500851320E-003,-0.61419442880058406,-4.38218619160070811E-003,kljun_04,27.718685307275752,-4.2064174347514207,9.5149276906144937,23.693515297516296,36.134105799698474,50.678597162955896,75.925773399614954,7.06108213297131637E-002,1.0135842725685411,-1.1699770514356791,1.0148842963811828,1.6832515067955214,1.2249559120999325,-0.49134456004785704,1.2249559120999325,3.79192403677394083E-002,1.2249559120999325,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF0,23,31,2,33,1,0,0,0,0,0,0,0,0,0,0,73,0.55702125255623602,0.38809414659943936,0.11303564464692752,8.16336709453498177E-003,3.12790264896710829E-002,8.7699241362929676,-9.72860866422171834E-004,-4.91344560047857052E-004,3.79192403677394083E-002,390.92157349520335,397.00621698849244,15.325173851777841,15.563708148531616,289.47073590126064,310.09524532263731,66.993293114566143,81.727338010736688,3.12412176609888474E-004
2013-07-27T190000_AIU-0690.ghg,2013-07-27,19:30,208.812,T,35431,35431,8.90072312504747443E-002,1,6.50275466599237184E-003,-0.39544642460688362,2,0.45644459818591793,0.38575504092898605,7,-9999.0,1.6336654948459739,7,1.2759211767892149,8.68933324015396316E-003,7,-9999.0,-8.01232225875908172E-002,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,3.82377017831570711E-012,1.49793520284781118E-013,15.701182640151476,382.80029252067118,388.62813418418068,0.25000000000000000,T,615.08283987364609,14.995933518152194,15.224235136118139,0.25000000000000000,T,289.93922890594268,288.56499980751403,98872.861697295448,1.1869791625977373,1013.6215531666577,2.43803477288242129E-002,1.10837929644311967E-002,1476.0254928992281,1745.3500367950112,9.33781595640988810E-003,84.569024080101201,269.32454389578299,285.94811142570086,-1.3146281732602094,-0.91278061199925042,-1.38563697998169751E-002,1.6005023206965439,-1.17554163203491217E-014,2.43533895882305201E-016,1.6005023206965439,5.6905087209423488,325.22674462550054,214.77325537449946,-0.49604515818767753,-9999.0,0.27199027361035033,0.64661785093443513,4516.6246843856243,3.08482572133292950E-004,-1.0251231549808357,-1.20841288599187174E-003,kljun_04,28.948814237773245,-4.3930942458222031,9.9371911455390425,24.745011005539983,37.737703099827243,52.927665177405217,79.295287119111151,8.78111859860406241E-002,1.0136206481099601,-0.37252346938346076,1.0148388864534272,0.31089943389564717,1.2222497448633844,1.3366053064945209,1.2222497448633844,7.00317169877715060E-003,1.2222497448633844,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF0,44,26,4,35,27,0,0,0,0,0,0,0,0,0,0,73,0.62231648782032556,0.54487009235101858,0.12604912169752627,8.84848663345821559E-003,2.86511245026448320E-002,9.6307854453616848,-3.09624064472710145E-004,1.33660530649452099E-003,7.00317169877715060E-003,389.54635725730361,395.58360001253698,15.260178933224113,15.496674702114067,289.42482605867633,310.12518028290935,66.999094147049789,81.730895102900547,3.12788318191425344E-004
2013-07-27T193000_AIU-0690.ghg,2013-07-27,20:00,208.833,F,35337,35337,7.81416637149858762E-002,1,5.43993225613333652E-003,-4.6261857157163488,1,0.49411564050227214,1.8438924736436857,4,0.65185551122990837,2.5846830048085114,1,0.81991345810845329,4.15198315233617082E-002,4,1.46781503751995061E-002,-0.34743923057508846,0.0000000000000000,-0.0000000000000000,0.0000000000000000,-2.51984959596476335E-013,-1.01855435299028814E-014,15.519887109685742,377.84388600940161,383.70416788036761,0.20000000000000001,F,627.33302014543426,15.272916901942899,15.509796738699075,2.2999999999999998,F,289.59212786770070,288.19429184846086,98894.680321794440,1.1886452666462910,1013.7693303825689,2.43457882998127338E-002,1.13045412167110879E-002,1503.4872338410157,1704.2339098254263,9.51044145290406116E-003,88.220708740329314,200.74667598441044,286.22988242644738,-1.2101705685598825,-0.78699264766990018,-1.78277279041074294E-002,1.4436717287449101,-2.64579639009922819E-014,-1.62362624042037063E-017,1.4436717287449101,5.1497679387562698,326.96342751696898,213.03657248303099,-0.70755664859184897,-9999.0,0.25461539458986937,0.49051935919555223,316.78108610657210,4.39830552109182153E-003,-2.5089238021426592,-1.50781129119037724E-002,kljun_04,30.200431368744727,-4.5830319742169205,10.366830804329140,25.814874504135357,39.369312439515781,55.216020475631026,82.723660348784961,7.70586829955117458E-002,1.0140539738985315,-4.4886423951779051,1.0151481725285370,1.4860418706225766,1.2219455142844557,2.1152195205054167,1.2219455142844557,3.34619339179718436E-002,1.2219455142844557,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,17,38,3,26,5,0,0,0,0,0,0,0,0,0,0,73,0.45692265121299380,0.42474808383260476,9.93679833455059364E-002,4.39116088299645706E-003,1.04546414162255564E-002,3.3892104340292675,-3.72497698194479377E-003,2.11521952050541676E-003,3.34619339179718436E-002,384.29217589670611,390.35701138278080,15.533537633799090,15.778688943577698,288.94953654838406,309.78532206502433,66.907730270296341,81.645782875199018,3.12185194444467506E-004
2013-07-27T200000_AIU-0690.ghg,2013-07-27,20:30,208.854,F,35345,35345,6.47426967373193885E-002,1,5.52372856461296260E-003,-10.168944776652717,1,0.61453266957026143,5.11597699071750442E-002,7,-9999.0,-1.57780776841360479E-002,7,-9999.0,1.15161066739022269E-003,7,-9999.0,-0.32118693993410080,0.0000000000000000,0.0000000000000000,0.0000000000000000,7.61160457701117315E-011,3.08925328112249793E-012,15.844634084291274,385.25625783733517,391.37582915679269,0.25000000000000000,T,643.07186924708174,15.636048175591078,15.884417695925785,0.25000000000000000,T,289.28149404133171,287.85209243080965,98915.234331234969,1.1901442587269746,1013.9661926405494,2.43146200655581478E-002,1.15881552823821760E-002,1539.3757082165653,1667.0260669824943,9.73676526808382563E-003,92.342629710824454,127.65035876592904,286.59137004934183,-1.1478055432946266,-0.84182325702571603,-4.01426703759030362E-002,1.4239857426506344,-4.82319888744479733E-014,4.80390051074608860E-015,1.4239857426506344,4.9508115182566002,323.74294253419220,216.25705746580783,-1.6154026444037499,-9999.0,0.23157158975429576,0.50760522246681650,108.44215635712384,1.28483243676154602E-002,-198.76838373400395,-3.63887829660888285E-002,kljun_04,29.593950392824901,-4.4909961463025070,10.158645510992166,25.296463687701824,38.578703234697578,54.107179824463138,81.062414996113802,6.38219633378928203E-002,1.0144265915881014,-10.059754961439369,1.0156467102174187,4.09478201763814817E-002,1.2299471903251742,-1.28282562115245198E-002,1.2299471903251742,9.21738831254672697E-004,1.2299471903251742,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000199,HF00000000,SF00000000,HF0000,SF0000,HF0,HF0,17,23,5,3,0,0,0,0,0,0,0,0,0,0,0,73,0.53047110137174025,0.39826779725576539,8.64715463061273837E-002,7.03809548237171491E-003,2.38472563836471634E-002,10.432143130199915,-8.33612697521036485E-003,-1.28282562115245202E-005,9.21738831254672697E-004,391.24922415232027,397.56287178682953,15.879314321384109,16.135552438343058,288.24004001657897,308.98035782816595,66.622868499345742,81.362261697389030,3.11337982640745375E-004
2013-07-27T203000_AIU-0690.ghg,2013-07-27,21:00,208.874,F,35427,35427,5.38572051010147990E-002,1,4.16230923927023242E-003,-14.385402741894923,1,0.74844286736549870,-0.90500358719910035,6,0.46021353329404185,0.51891083317316644,4,0.62848188807096317,-2.03690928829367429E-002,6,1.03581160762720101E-002,-0.12532690967001783,0.0000000000000000,-0.0000000000000000,0.0000000000000000,4.76961753607669623E-011,1.99265276715751635E-012,15.630448579882490,379.84643594757603,385.97151046249525,0.25000000000000000,F,653.00952076412523,15.869239953953542,16.125133567831003,0.25000000000000000,T,289.16871863374945,287.71865252672018,98929.250073544725,1.1907612667567613,1014.0943890112303,2.43016976772161032E-002,1.17672317657875718E-002,1562.4385009183629,1652.7021504223324,9.88210827333812006E-003,94.538420036489725,90.263649503969589,286.81977846115234,-1.2509206432363342,-0.61591813920191063,-2.29116927600504609E-002,1.3945187541005251,1.07441447028329566E-013,3.05149114032180555E-015,1.3945187541005251,4.8840281835493586,333.78566218909202,206.21433781090795,-0.94140172734761762,-9999.0,0.21110124367513636,0.36900812263928839,58.080397459019387,2.39891609037815277E-002,15.895409637453891,-5.64323523631380108E-002,kljun_04,29.611260100461077,-4.4936229612175760,10.164587373482327,25.311259765442411,38.601268186828378,54.138827490670174,81.109828967051769,5.30647696366896848E-002,1.0149333629402437,-14.270156311710116,1.0163007582119192,-0.71823729370553224,1.2401355077582745,0.41843075206448477,1.2401355077582745,-1.61655073575509983E-002,1.2401355077582745,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000199,HF00000000,SF00000000,HF1000,SF1000,HF0,HF1,26,73,3,62,2,0,0,0,0,0,0,0,0,0,0,73,0.42695291386797152,0.23930879122412860,7.17545401864767007E-002,1.34745099156181204E-002,2.10993140792300506E-002,2.1701503631182262,-1.18175010920821867E-002,4.18430752064484761E-004,-1.61655073575509983E-002,385.45656454092756,391.76558513381724,16.103564438252615,16.367142521044759,287.90243774012635,308.57183640194398,66.313990682086697,81.052184866712082,3.11118424596213425E-004
2013-07-27T210000_AIU-0690.ghg,2013-07-27,21:30,208.895,F,36000,36000,0.11433214924388471,1,5.89472604321090651E-003,-18.550861949020291,1,1.2597625986502572,1.6483248171941198,6,0.50166268392147795,2.4755500992961901,1,0.34664086734629163,3.70982728601788742E-002,6,1.12907473925977428E-002,-2.36169108097939139E-002,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,1.02452787221809970E-011,4.27830351012951530E-013,15.539630104088261,377.51589443722594,383.56260688315933,0.25000000000000000,F,648.91601120132577,15.764603580805671,16.017106921941458,2.2000000000000002,F,289.13388409720528,287.69351369447645,98949.691865234374,1.1911579176614737,1014.0354016319799,2.42937503601135737E-002,1.16934667222020460E-002,1552.5089339323292,1650.0304604902622,9.81689039616099116E-003,94.089713560260151,97.521526557932845,286.72180427931215,-1.4557715475019857,-1.0332013997951843,-5.82483482789772355E-002,1.7861043645689267,3.12209179882517853E-015,6.59300038260602308E-016,1.7861043645689267,6.7514248191019552,324.63562203062634,215.36437796937366,-1.8688585296633560,-9999.0,0.30769297081691999,0.67611774901770150,139.48375508866923,9.98897684618746569E-003,-11.254372776233941,-4.99141936366203492E-002,kljun_04,31.622804265369279,-4.7988825488294520,10.855085391819264,27.030697462957303,41.223519165538406,57.816571773228873,86.619760075077622,0.11277283331851991,1.0138270528413578,-18.281641549222986,1.0153960702816931,1.3104301947476225,1.2381162216178998,1.9994488853891939,1.2381162216178998,2.94933962176942600E-002,1.2381162216178998,HF00000099,HF00000099,HF00000099,HF00000099,HF00010099,SF00011099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,23,88,1,142,2,0,0,0,0,0,0,0,0,0,0,73,0.73257093117525529,0.49032118116878237,0.12934338569136539,3.55198684866983860E-002,2.36592862512438563E-003,1.9056754872910378,-1.51353591323255734E-002,1.99944888538919384E-003,2.94933962176942600E-002,382.98257772448591,389.20734024016076,15.992902292397529,16.252841109707632,287.78151462427775,308.37263941192629,66.251807942708339,80.992369217342798,3.10881856021296755E-004
2013-07-27T213000_AIU-0690.ghg,2013-07-27,22:00,208.916,F,35129,35129,4.24756966166192559E-002,1,3.88786325932227077E-003,-10.184536613588900,1,0.52943652036253275,0.29495065906566997,7,0.25533227638229788,2.5929999652838949,1,0.22725088440849817,6.63665392718198674E-003,7,5.74520484258896329E-003,-0.25031401475061338,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.81046937680185040E-012,-2.86493552697956453E-013,15.568125495231877,377.82747124571546,383.92962240944030,0.20000000000000001,F,654.89870597892286,15.893931615459547,16.150628602006524,0.25000000000000000,T,288.87820693755583,287.42735296181678,98961.801396504670,1.1923492795796087,1014.1032120801150,2.42692976339016833E-002,1.18012748839415142E-002,1565.3721181389196,1621.8549309930393,9.89749822979918946E-003,96.517394264138289,56.482812854119615,286.84861944258341,-1.1235848602775715,-0.61625017784045233,-3.27286168345031145E-002,1.2819042016832936,2.74226138664989874E-014,-4.37462389347241884E-016,1.2819042016832936,4.1984086357402131,331.25664752587249,208.74335247412751,-1.4629918489276983,-9999.0,0.18732337333734023,0.31482722976922028,57.334450346178059,2.43012707296822970E-002,-34.529628263421984,-4.49638667247390864E-002,kormann_meixner_01,6.0148756596299000,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,35.000000000000000,120.00000000000000,4.18395913051734653E-002,1.0152034303300457,-10.056499538671767,1.0164257551821312,0.23463997468056624,1.2371528888532897,2.0959414059868804,1.2371528888532897,5.27960952645625380E-003,1.2371528888532897,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,26,43,4,4,4,0,0,0,0,0,0,0,0,0,0,73,0.32674011397364755,0.23743810071384883,6.54762448509441375E-002,6.72714421927614152E-003,1.51733626315644953E-003,0.70150464222232878,-8.31689437724795338E-003,2.09594140598688044E-003,5.27960952645625380E-003,383.39445643784052,389.67944664180641,16.128115145984459,16.392503890180997,287.59632947854914,308.22625322468701,65.939540662903667,80.662701829660875,3.10458289285863332E-004
2013-07-27T220000_AIU-0690.ghg,2013-07-27,22:30,208.937,F,35458,35458,3.58620081285267664E-002,1,3.85726558350226942E-003,-11.088809205321191,1,0.59029994711483769,-3.90904839248049502E-002,7,6.70026533480133218E-002,2.4254679137908886,1,0.20905436135273497,-8.79604984246067437E-004,7,1.50767813353229192E-003,3.79328671195275913E-002,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,7.40535184962568179E-012,3.10535583265334364E-013,15.611101347789379,378.88530501615384,385.00228046432335,0.20000000000000001,F,654.63499383828253,15.888153807276918,16.144662691282623,0.65000000000000002,F,288.91821853488801,287.46768892508453,98971.631650033145,1.1923029711389970,1014.1006943473376,2.42702482403527632E-002,1.17965227910857545E-002,1564.9613964742371,1626.0961519875982,9.89389700154536846E-003,96.240397258265730,61.134755513361142,286.84458441766668,-0.98628243860451659,-0.63718857333542023,-3.85311642308213617E-002,1.1748391282664434,-1.31584262610592384E-014,4.74364472092439613E-016,1.1748391282664434,3.8087698114038244,327.13548576697343,212.86451423302657,-1.8794650315115400,-9999.0,0.17206916686124893,0.29583744409304363,40.816516122819856,3.41356914394030861E-002,283.67029752437429,-5.32983971803294085E-002,kormann_meixner_01,5.8884578833069288,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,35.000000000000000,125.00000000000000,3.53014657440536977E-002,1.0158787283377175,-10.959362786373703,1.0171177117044257,-3.09359119818234038E-002,1.2436170096860042,1.9503334988987366,1.2436170096860042,-6.96112701591357526E-004,1.2436170096860042,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1000,SF1000,HF0,HF0,46,46,4,5,23,13,0,0,0,0,0,0,0,0,0,73,0.32566903619951648,0.21061420380348841,5.53916481830824051E-002,8.94050537588635466E-003,1.51247767050057837E-003,0.20075595701755439,-9.06395200697102110E-003,1.95033349889873662E-003,-6.96112701591357526E-004,384.45402104822159,390.75379600316165,16.121670984323902,16.385846777792345,287.61959093528401,308.26580975192729,65.999117197310724,80.727202004335780,3.10335114531336471E-004
